Employee ID,Satisfaction Level,Age,Start Date,Years of Experience,Department,Salary,Promotions,Resigned
20829,1.710304384036467,52,2013-01-17 21:09:16.666376,11,HR,High,0,0
65347,2.281821261578219,24,2019-04-25 21:09:16.666389,2,Tech,High,3,0
93080,3.9618777518931947,20,2008-07-11 21:09:16.666400,1,Sales,Medium,0,0
12182,4.219557004341315,55,2004-10-07 21:09:16.666411,12,Sales,Medium,2,0
33025,2.089844024184542,29,2009-11-14 21:09:16.666422,4,HR,Low,0,1
58452,1.7451329647165719,33,2021-09-04 21:09:16.666432,1,Sales,Low,0,0
61666,4.103082648805643,37,2011-01-17 21:09:16.666443,7,Tech,Medium,0,0
35458,1.8843474419766109,22,2008-08-22 21:09:16.666454,1,Production,Medium,0,0
50231,2.0261609630131208,48,2004-12-24 21:09:16.666465,7,R&D,Medium,2,1
10151,0.6776521555277537,41,2014-06-18 21:09:16.666476,20,Sales,High,2,0
50375,2.7147456877096765,60,2012-09-29 21:09:16.666487,19,Production,Medium,1,0
20163,1.6322403272580799,62,2021-04-23 21:09:16.666497,38,Sales,Medium,1,0
76976,2.9530336471143963,61,2017-11-03 21:09:16.666508,16,R&D,High,1,0
23745,2.241045337320782,41,2022-03-08 21:09:16.666519,6,Production,Low,2,0
69548,3.7406823138178886,33,2015-04-02 21:09:16.666530,9,Tech,Low,1,0
86841,1.3888643610358675,64,2018-07-28 21:09:16.666541,27,Tech,Medium,1,0
83028,0.8599977940363845,56,2013-08-10 21:09:16.666552,5,Management,Low,2,0
58560,3.5147988038720603,45,2004-08-01 21:09:16.666563,4,HR,Low,0,0
53110,1.9206360144009142,22,2010-01-12 21:09:16.666574,4,R&D,Medium,0,0
94137,2.8180178751794944,30,2005-06-06 21:09:16.666585,0,R&D,Low,0,0
61480,4.705343679505675,32,2016-06-23 21:09:16.666595,1,Sales,Low,1,1
48037,2.420468474890931,58,2005-06-20 21:09:16.666606,30,Production,Medium,2,0
91378,0.7619606462333833,21,2009-06-28 21:09:16.666617,1,Production,Medium,0,0
35925,2.133517565952336,31,2018-05-04 21:09:16.666629,6,Production,Medium,0,0
60827,2.3926548791614746,44,2011-04-20 21:09:16.666641,23,R&D,Medium,3,0
79791,3.8298920543896653,27,2022-08-12 21:09:16.666651,3,HR,Medium,1,1
82336,0.9759412774831855,40,2017-12-09 21:09:16.666663,10,Sales,Low,1,0
26783,1.734508836716695,54,2019-02-18 21:09:16.666674,2,Management,Medium,2,0
23438,0.2501415978217614,45,2021-12-24 21:09:16.666685,8,Tech,Low,3,0
64424,3.5098896570410263,61,2021-12-24 21:09:16.666696,33,Tech,Medium,0,0
56133,3.7196617194982644,30,2004-07-11 21:09:16.666708,9,HR,Low,0,0
16729,2.2859568440137856,53,2013-02-04 21:09:16.666719,14,Sales,Medium,2,0
98310,2.691343293321629,49,2004-08-22 21:09:16.666730,16,Management,High,0,1
23203,3.7490691911586382,62,2018-12-15 21:09:16.666741,5,Production,High,1,0
71582,1.3415071523696853,54,2009-04-04 21:09:16.666752,10,R&D,Low,0,0
24544,3.034826429452058,18,2005-07-30 21:09:16.666764,0,Sales,High,0,0
98610,4.819596738424752,21,2023-09-16 21:09:16.666775,2,Tech,Medium,0,1
64656,3.289839092061016,18,2022-06-29 21:09:16.666786,0,Production,Low,1,0
33023,0.39055068360681955,35,2014-01-14 21:09:16.666797,6,HR,Medium,0,0
42796,1.4513003469811965,30,2008-01-29 21:09:16.666808,12,Sales,Low,0,0
83473,2.595633028816615,42,2021-03-29 21:09:16.666819,11,Tech,Low,0,0
11430,0.363353833423129,38,2006-02-04 21:09:16.666830,14,Production,Low,1,0
41697,3.382849059406408,32,2021-10-15 21:09:16.666840,7,Tech,Low,2,0
87434,3.2710609963645854,58,2019-10-22 21:09:16.666852,29,Management,Low,1,0
44627,4.381618453134821,58,2019-11-04 21:09:16.666862,14,HR,High,1,1
54873,2.49996394077105,27,2004-11-15 21:09:16.666873,1,R&D,Medium,1,1
60180,3.4606927488324235,52,2007-09-06 21:09:16.666884,22,Production,Low,1,0
52282,0.9100910432653003,21,2023-09-03 21:09:16.666895,0,Tech,Low,1,1
89234,0.014348463446766102,22,2011-05-03 21:09:16.666907,1,Tech,High,1,0
99930,0.8612699718012806,61,2012-12-09 21:09:16.666918,43,Tech,Medium,1,0
60059,0.31107299153508294,55,2011-07-18 21:09:16.666929,36,Sales,Medium,0,0
15903,2.138590124296418,55,2009-06-13 21:09:16.666940,20,HR,Low,0,0
65322,2.341516686318061,41,2018-06-20 21:09:16.666951,20,Sales,Medium,1,0
11318,3.2223634875485017,41,2007-12-07 21:09:16.666964,9,Sales,Medium,2,0
30496,0.7038593321095532,57,2019-12-18 21:09:16.666975,4,Sales,High,0,0
64491,1.0735804874809456,36,2021-12-30 21:09:16.666986,6,Sales,Medium,1,0
59743,3.991630812788076,37,2021-11-27 21:09:16.666997,14,Tech,Medium,1,0
78767,2.8826124738959407,45,2013-09-07 21:09:16.667008,3,Sales,Medium,2,0
83437,0.14681796842244244,60,2018-11-15 21:09:16.667019,22,Management,High,1,0
18257,4.242023361619602,28,2011-05-05 21:09:16.667030,8,Production,Low,0,1
37102,3.149027991122018,40,2006-03-31 21:09:16.667040,14,Tech,High,0,0
92550,0.9331955321824276,32,2019-11-06 21:09:16.667051,12,Production,Medium,2,0
46506,1.2603287062846091,38,2014-04-06 21:09:16.667062,12,Sales,Medium,2,0
60211,2.767737069126213,53,2008-07-07 21:09:16.667073,1,Sales,Medium,0,1
30972,2.804005907630012,30,2005-04-06 21:09:16.667084,8,Production,Medium,1,0
20099,4.02594331970189,49,2010-09-24 21:09:16.667096,15,R&D,Low,2,0
26617,1.7929131908666935,27,2010-04-30 21:09:16.667107,5,Tech,Medium,0,0
70570,2.746515732762627,63,2013-07-31 21:09:16.667117,8,Management,Medium,0,1
98982,2.9126898924911226,54,2014-04-25 21:09:16.667128,22,Management,Medium,2,0
31456,2.793382088633314,49,2017-01-28 21:09:16.667139,12,Management,Low,2,0
96786,0.3645292268886624,37,2022-10-23 21:09:16.667150,4,HR,High,0,0
87422,2.0562643721694096,56,2012-11-29 21:09:16.667161,4,Sales,Medium,3,0
27017,1.694420606446438,64,2010-01-31 21:09:16.667172,16,Sales,Medium,1,0
75287,4.963888591196336,33,2008-06-02 21:09:16.667260,2,Sales,Medium,1,0
28241,2.3284428174382175,56,2011-06-12 21:09:16.667288,21,Sales,Low,2,0
17104,2.1761393784527305,22,2010-12-10 21:09:16.667300,1,Sales,Medium,0,0
37942,2.4184378321127973,34,2010-04-11 21:09:16.667311,14,Sales,Medium,0,0
40316,4.596412909846813,53,2023-05-11 21:09:16.667322,15,Sales,Medium,0,0
97175,3.057269273172122,65,2019-08-20 21:09:16.667333,32,Sales,Medium,2,0
46504,1.9457169374402632,43,2019-07-30 21:09:16.667344,2,Tech,High,1,0
92783,4.562886982753423,21,2017-02-17 21:09:16.667355,0,Sales,Low,0,1
82407,4.649214707835314,55,2020-06-22 21:09:16.667365,28,R&D,Low,0,0
62588,1.321563669326311,63,2020-01-11 21:09:16.667377,10,Tech,Low,2,0
22110,1.9669804607699186,43,2008-12-20 21:09:16.667388,6,R&D,Low,0,1
72351,4.832293350241738,37,2013-06-16 21:09:16.667399,16,Tech,High,0,0
64707,2.7052434443110975,30,2006-05-25 21:09:16.667409,7,Sales,Low,2,0
17656,2.158725388453249,63,2017-09-06 21:09:16.667421,27,Production,Medium,0,0
66495,0.977022676377669,24,2020-07-11 21:09:16.667432,6,Sales,High,3,0
46262,1.9221941987230906,41,2013-08-05 21:09:16.667442,18,Sales,Medium,2,0
17950,3.1561736236047313,20,2009-10-05 21:09:16.667454,1,Sales,Low,1,0
96771,0.19350573695237794,20,2007-02-16 21:09:16.667465,0,HR,High,0,0
86588,0.41653143389830005,33,2013-04-19 21:09:16.667477,6,Tech,Medium,0,0
19871,0.026882025118801778,48,2012-02-22 21:09:16.667488,21,Sales,High,2,0
26275,1.0946366726179024,50,2016-10-09 21:09:16.667499,4,Tech,Medium,0,0
32038,0.914963994330093,31,2022-07-31 21:09:16.667509,2,R&D,High,0,0
91804,4.254038404812585,65,2012-08-27 21:09:16.667522,13,Production,High,0,1
30574,0.9261901130590211,42,2020-01-19 21:09:16.667534,7,Sales,Low,0,1
47716,3.305905129318103,19,2014-06-22 21:09:16.667545,1,Tech,Medium,0,0
11199,0.5917956700268812,58,2023-08-19 21:09:16.667556,34,Management,Medium,0,0
27169,2.967798851344891,30,2018-03-30 21:09:16.667568,2,Sales,Low,0,0
71430,2.1781007585191405,35,2007-05-21 21:09:16.667578,15,Tech,Medium,1,0
45964,2.043340578634943,37,2019-11-28 21:09:16.667590,5,Tech,Low,0,0
69345,4.282809463423076,19,2006-12-21 21:09:16.667600,0,Sales,Medium,0,0
54578,0.8385973339951758,24,2011-05-24 21:09:16.667611,4,HR,Low,2,0
84776,2.976090791363888,30,2005-09-30 21:09:16.667623,8,R&D,High,1,0
87940,4.109320279450289,25,2007-01-29 21:09:16.667634,4,Management,Medium,0,0
94996,3.569484112472206,20,2009-05-05 21:09:16.667644,2,R&D,High,1,0
39939,4.91672910572497,31,2020-12-29 21:09:16.667655,0,HR,Low,0,1
58186,0.010529382346380345,40,2014-12-26 21:09:16.667666,21,Production,Medium,1,0
23557,4.421796572585103,25,2024-01-07 21:09:16.667676,6,Production,High,1,0
76173,3.067256781269114,50,2021-01-07 21:09:16.667685,30,Tech,Low,1,0
34294,0.012422653270636741,44,2008-02-20 21:09:16.667694,0,Sales,Medium,2,0
57281,2.3274691068675373,28,2006-01-20 21:09:16.667702,5,Sales,Low,0,0
48925,3.8371868856950346,50,2007-07-12 21:09:16.667712,3,R&D,High,1,0
17168,0.9127334755539207,28,2021-02-13 21:09:16.667721,5,Tech,Medium,3,0
29070,3.3923859075619767,55,2014-06-19 21:09:16.667730,7,Management,Medium,0,0
77645,0.6983421016605834,60,2011-11-26 21:09:16.667739,15,HR,Low,0,0
47417,4.017262193948228,35,2011-07-27 21:09:16.667748,11,HR,High,3,0
11910,2.8423168416061886,45,2005-01-27 21:09:16.667756,2,HR,Low,2,0
60589,0.1694332633273965,58,2023-08-21 21:09:16.667765,9,Tech,Low,2,0
29402,0.45437853745968315,43,2005-03-05 21:09:16.667774,19,Production,Low,1,0
24115,4.3193252483452165,47,2011-01-01 21:09:16.667783,2,Sales,High,3,0
17142,0.16500708527892205,62,2014-10-24 21:09:16.667792,10,Production,Medium,1,0
37495,1.4927129944712987,27,2019-03-07 21:09:16.667800,5,Management,Medium,0,0
40016,2.834559437875477,59,2020-03-09 21:09:16.667809,10,Sales,Low,0,0
26413,1.0671989018781942,20,2006-01-09 21:09:16.667818,1,Sales,Medium,1,0
15104,1.1211608286761154,49,2010-09-04 21:09:16.667826,23,Production,Low,2,0
56449,3.8801700582537957,53,2018-10-19 21:09:16.667835,13,Sales,High,2,0
92774,1.4549729215602452,27,2012-08-21 21:09:16.667844,0,HR,Low,1,0
92513,0.19291474738162506,38,2020-09-19 21:09:16.667853,19,Sales,High,3,0
52069,3.6056090000313685,24,2007-12-12 21:09:16.667862,0,Sales,Medium,1,0
92147,4.771829791874259,42,2012-11-06 21:09:16.667871,23,Production,Medium,1,1
57162,4.15966988304598,51,2013-06-21 21:09:16.667880,8,Tech,High,0,0
34528,2.742810147375325,42,2014-07-28 21:09:16.667889,20,Production,Medium,3,0
60537,2.124418765204379,26,2008-10-10 21:09:16.667897,0,Tech,Low,3,0
21265,4.625825854439229,25,2004-05-08 21:09:16.667906,2,Tech,Medium,3,1
16658,3.8311271915910217,52,2019-08-11 21:09:16.667915,27,HR,Medium,0,0
74152,2.8532862061750164,61,2018-11-10 21:09:16.667924,21,Tech,Low,1,0
56583,4.3991115945673895,45,2005-03-21 21:09:16.667933,12,R&D,Medium,1,1
62644,3.0085618173888573,27,2013-01-01 21:09:16.667941,3,Tech,Low,0,0
14510,4.867523338010533,31,2017-05-29 21:09:16.667950,6,Management,High,0,1
44351,4.291452391475512,46,2021-06-14 21:09:16.667959,13,Management,Medium,1,0
44605,2.7522261534775296,18,2019-02-02 21:09:16.667968,0,HR,Low,0,0
22091,4.614181048075746,36,2017-07-19 21:09:16.667977,4,Tech,Medium,1,0
32175,1.7121947684204253,31,2005-09-30 21:09:16.667987,6,Production,Low,0,0
42073,3.5046351067854937,37,2017-06-13 21:09:16.667998,9,Production,Medium,0,0
96888,0.8563780140237831,55,2012-12-28 21:09:16.668010,17,R&D,High,2,0
37820,4.4768245752916735,65,2006-11-17 21:09:16.668023,2,R&D,Medium,1,0
55660,1.2402507494430948,53,2023-10-09 21:09:16.668038,12,Sales,Low,0,0
49634,4.745162558133403,58,2009-06-21 21:09:16.668051,12,Management,Medium,1,0
68082,0.08495728673739267,25,2016-11-14 21:09:16.668062,0,Production,Medium,0,1
83114,3.4091844836819996,55,2020-07-09 21:09:16.668073,27,R&D,Low,0,0
46676,0.7502808485077817,59,2014-01-02 21:09:16.668084,15,Sales,Low,1,0
62156,3.854057360927055,41,2004-09-03 21:09:16.668096,18,R&D,Low,1,1
57469,2.4595296514677685,24,2016-04-20 21:09:16.668107,4,Sales,High,1,1
36243,4.548251262820843,60,2004-09-05 21:09:16.668118,40,HR,High,0,1
54235,3.575346048572386,22,2007-04-20 21:09:16.668129,0,Management,High,1,0
92563,3.841329943242484,31,2019-10-18 21:09:16.668141,4,Production,Low,1,1
97256,0.6023968459009466,26,2023-09-23 21:09:16.668152,1,Production,Medium,3,0
49124,0.48280605168660284,37,2015-07-17 21:09:16.668163,7,R&D,Medium,1,0
19732,4.252788525933498,43,2017-03-29 21:09:16.668174,1,Production,High,1,0
58684,1.1288692179125999,42,2017-04-21 21:09:16.668186,24,Tech,Medium,0,0
98679,4.3347091303958925,37,2010-11-23 21:09:16.668197,15,Sales,Medium,0,1
89545,0.7126906873882211,23,2011-08-09 21:09:16.668208,5,Sales,Medium,1,0
49431,1.5422564032690478,24,2016-07-09 21:09:16.668220,1,Sales,Low,3,0
33299,4.643693646301107,53,2008-07-05 21:09:16.668231,17,R&D,Low,1,0
11801,4.198589165407364,53,2016-10-10 21:09:16.668242,8,Tech,Medium,2,1
42681,0.27121321952757516,37,2015-09-10 21:09:16.668253,19,R&D,Medium,0,0
75861,2.2404875514258182,63,2018-08-10 21:09:16.668265,28,Production,Low,0,0
14022,4.549339210718053,35,2018-05-03 21:09:16.668276,2,R&D,Medium,0,1
55705,0.07378921062556998,25,2020-02-16 21:09:16.668391,3,Production,Medium,0,0
44223,0.5365974338407786,44,2017-03-09 21:09:16.668407,26,HR,Low,0,0
44101,3.2259794252277674,22,2011-12-09 21:09:16.668418,0,Sales,Low,2,0
21081,0.5249174145115487,48,2005-02-10 21:09:16.668430,17,Sales,High,0,0
70048,2.2441912557020514,63,2018-03-17 21:09:16.668441,25,Tech,Low,3,1
13656,2.5391139095843522,58,2015-02-11 21:09:16.668452,7,Sales,Low,1,0
50815,4.3012703175351925,38,2010-01-06 21:09:16.668463,20,Management,Low,0,1
83880,4.786954101435085,20,2012-03-05 21:09:16.668474,0,HR,Medium,0,1
15847,2.561154739737394,43,2021-11-03 21:09:16.668486,21,Sales,Medium,2,0
39010,2.551801608524911,34,2019-08-09 21:09:16.668496,11,Production,High,0,1
84047,3.633976692447854,47,2016-01-31 21:09:16.668507,18,Production,Medium,3,0
35303,0.9625330832405427,40,2004-12-19 21:09:16.668519,20,Sales,Medium,2,0
88372,4.7042927031989095,42,2008-02-21 21:09:16.668530,24,Sales,Low,2,0
27346,0.005994622265849681,21,2009-11-11 21:09:16.668541,0,Sales,Low,0,0
85223,0.008969350361439643,58,2010-09-12 21:09:16.668553,21,Tech,High,3,0
17383,3.128331809016736,28,2006-11-18 21:09:16.668564,9,R&D,Medium,1,0
65112,1.7074234614038413,58,2008-12-19 21:09:16.668575,15,Management,Low,1,0
89302,1.9905762014902835,55,2009-12-10 21:09:16.668587,2,Management,High,1,0
41733,1.1071858792866678,35,2013-03-20 21:09:16.668598,4,Sales,High,2,0
28881,2.0390119870763024,50,2014-12-01 21:09:16.668609,22,HR,Medium,1,0
22082,4.139915717113449,53,2010-10-25 21:09:16.668620,11,Sales,Low,0,0
15748,3.4962472409514307,55,2015-08-02 21:09:16.668631,32,Production,Low,0,0
49485,0.4732687792153356,35,2015-04-30 21:09:16.668642,2,Sales,Medium,0,0
80895,0.2833991932357893,33,2019-08-14 21:09:16.668653,8,Sales,High,1,0
49968,2.530963987384291,39,2006-06-18 21:09:16.668664,13,Tech,High,0,1
86036,3.6508048168318554,38,2020-06-02 21:09:16.668675,16,Sales,High,0,1
55993,3.322445345482091,61,2008-04-15 21:09:16.668686,23,HR,High,0,0
52714,4.32057346853293,48,2007-10-24 21:09:16.668698,17,Production,High,1,0
17323,0.666323089293635,48,2022-08-28 21:09:16.668711,25,Production,High,1,0
48039,3.0287631843889002,44,2013-11-24 21:09:16.668724,9,R&D,High,1,0
28457,3.8300727366500134,58,2017-09-02 21:09:16.668735,4,HR,Low,1,1
76370,4.689203940150614,54,2016-10-24 21:09:16.668746,22,Tech,Low,0,0
63840,0.5044151869234709,20,2009-06-24 21:09:16.668757,1,Sales,Low,2,0
83298,1.198209253608931,48,2012-05-14 21:09:16.668768,10,Production,Low,0,0
50945,1.7729571608143084,51,2009-10-19 21:09:16.668779,7,Tech,Low,4,0
68966,2.7037521252602077,43,2019-04-06 21:09:16.668790,0,Tech,High,0,0
31336,2.04306097203192,41,2015-08-06 21:09:16.668801,5,Tech,High,1,0
61288,4.305586420075873,27,2012-01-11 21:09:16.668813,2,Tech,Low,1,0
27240,4.7526346894102245,46,2011-03-23 21:09:16.668824,12,R&D,Medium,0,0
70271,0.3503932813610633,55,2010-10-30 21:09:16.668835,16,Sales,High,2,0
29908,3.498403161538252,30,2006-05-28 21:09:16.668846,9,Tech,Low,1,1
69960,0.5713665937440471,54,2010-11-02 21:09:16.668857,10,Tech,High,2,0
19600,4.489775769684366,56,2007-08-13 21:09:16.668868,34,Sales,Low,1,0
77052,0.7104927172260511,23,2021-08-30 21:09:16.668879,5,Sales,Medium,0,0
53036,4.957556042745008,31,2012-10-08 21:09:16.668891,6,Tech,High,4,0
91368,2.138751059671555,47,2022-11-04 21:09:16.668902,19,HR,Low,0,1
87937,1.9096844132537698,56,2024-04-08 21:09:16.668913,27,HR,Medium,2,0
32668,2.9314024217987327,21,2015-10-08 21:09:16.668924,2,Production,Medium,1,1
53556,1.9717821824617183,62,2005-01-23 21:09:16.668935,34,Sales,High,1,0
43097,1.1734680333951564,45,2017-04-14 21:09:16.668946,19,Tech,Medium,2,0
50827,3.145719220971128,56,2010-03-19 21:09:16.668957,18,Tech,High,0,0
60466,3.6418179928003394,27,2005-10-21 21:09:16.668969,3,Management,Low,0,1
99642,4.72660802601303,43,2022-02-11 21:09:16.668980,5,Sales,Medium,1,1
19162,2.0455930378953098,51,2012-12-01 21:09:16.668991,9,Sales,Low,2,0
75489,3.5288646776514354,46,2007-01-13 21:09:16.669002,28,Sales,High,0,0
68246,4.168017582709673,25,2011-07-07 21:09:16.669013,1,Tech,Low,0,1
45576,4.15691907934021,56,2019-05-17 21:09:16.669025,38,Production,High,0,0
90335,0.1713506928989339,35,2014-09-13 21:09:16.669036,4,Management,Medium,0,0
53276,1.778511600160932,26,2007-03-10 21:09:16.669047,6,Production,Low,1,0
24592,0.06709179583138047,39,2008-04-06 21:09:16.669067,11,Sales,Medium,0,0
44059,2.7953996036281605,35,2021-01-07 21:09:16.669080,2,HR,Low,2,0
83198,4.32545213050208,54,2009-04-02 21:09:16.669092,30,Sales,High,0,0
91102,4.07459016769169,64,2014-11-30 21:09:16.669103,41,R&D,Medium,0,0
66740,4.056247863531671,50,2021-12-05 21:09:16.669114,29,Sales,Low,2,0
45437,1.7591799891874298,65,2010-10-23 21:09:16.669126,37,Production,Medium,2,0
37303,0.23164827410354805,62,2017-05-22 21:09:16.669137,14,Sales,Medium,2,0
13502,0.862088608268678,65,2007-06-29 21:09:16.669148,11,Tech,Medium,3,0
86980,3.353456795040874,19,2017-12-31 21:09:16.669160,1,Production,High,1,0
39916,0.6692139723352214,43,2013-02-12 21:09:16.669171,19,HR,Low,0,0
10265,0.6266418387686368,34,2022-09-19 21:09:16.669183,16,Tech,Low,0,1
15809,1.7683761955636261,21,2010-07-30 21:09:16.669193,0,Sales,Medium,0,0
62007,0.4726741396477052,26,2005-05-21 21:09:16.669204,6,Management,Medium,1,0
19149,1.6489207107256276,27,2007-03-18 21:09:16.669215,7,HR,High,0,1
32895,4.848463268623905,22,2004-07-12 21:09:16.669226,4,Tech,Low,0,1
15089,0.09975554392382235,55,2005-10-17 21:09:16.669237,19,Sales,Low,1,0
21186,4.152714036091824,57,2009-04-09 21:09:16.669248,31,Sales,High,1,1
30824,4.9681083150718575,39,2019-06-11 21:09:16.669259,7,R&D,Low,1,0
42417,2.1820263705882788,58,2013-01-11 21:09:16.669270,9,R&D,Medium,0,0
75186,4.715276843715245,36,2016-03-15 21:09:16.669282,12,R&D,Low,0,1
92060,1.3057243423868141,54,2007-02-26 21:09:16.669294,17,Tech,High,1,0
29737,4.91148650624608,50,2012-03-30 21:09:16.669306,25,R&D,High,2,0
56682,4.307756554715917,23,2011-12-19 21:09:16.669317,2,Sales,High,0,0
66926,4.423487850214326,40,2006-08-05 21:09:16.669328,3,Tech,Medium,0,1
51780,0.6519917940739184,31,2008-04-05 21:09:16.669339,11,Sales,Low,0,0
53267,4.350312089227188,48,2011-12-11 21:09:16.669350,25,Tech,Low,1,0
71253,4.709114953353647,50,2007-07-04 21:09:16.669361,8,Sales,Low,0,0
20406,4.095239895499977,34,2013-09-21 21:09:16.669372,2,Sales,Medium,3,0
77842,0.4568201162354374,18,2008-10-31 21:09:16.669383,0,Sales,Medium,0,0
48028,0.4238831620273714,29,2017-12-10 21:09:16.669711,2,Tech,Medium,0,0
78502,1.7880299681329248,20,2008-03-06 21:09:16.669728,2,Production,Medium,0,0
37733,3.5246283365443,62,2006-08-26 21:09:16.669738,37,Tech,Medium,1,0
43810,0.06226414083582932,53,2012-03-21 21:09:16.669747,23,HR,High,1,0
14287,4.753228730984805,41,2011-12-22 21:09:16.669757,10,Production,Low,0,1
18959,2.627246330567167,58,2009-01-28 21:09:16.669766,9,HR,High,0,0
58417,1.7918622134177997,65,2006-08-29 21:09:16.669774,11,HR,Low,0,0
65520,2.8061446459527244,31,2010-01-05 21:09:16.669783,9,Tech,Low,2,0
15173,3.5789309833690686,54,2009-08-24 21:09:16.669792,17,Sales,High,2,0
84818,1.3663954386626158,45,2021-10-10 21:09:16.669801,4,HR,Low,1,0
18286,1.4556182361393155,44,2012-01-30 21:09:16.669810,11,Production,Low,1,0
35735,2.3408842495617614,37,2010-04-16 21:09:16.669819,17,Sales,High,2,1
98640,3.349653632800939,32,2016-09-19 21:09:16.669828,12,Sales,Medium,1,0
79710,3.531851674608974,59,2004-08-09 21:09:16.669837,38,Tech,High,0,1
21280,1.6202831971182015,42,2006-11-11 21:09:16.669845,0,Production,Low,0,0
93161,1.612457797241003,61,2015-03-23 21:09:16.669854,35,Tech,Medium,1,0
57809,2.4355437308653944,23,2012-07-12 21:09:16.669863,4,Tech,Low,0,1
78657,2.709608502997111,63,2013-02-17 21:09:16.669872,11,R&D,Medium,2,0
22229,3.2470706746963582,31,2017-03-13 21:09:16.669881,4,Sales,Low,1,0
98807,3.088548408499458,56,2009-07-12 21:09:16.669890,15,Sales,Low,0,0
30902,1.8625894200334492,59,2018-07-15 21:09:16.669902,2,Management,Medium,1,0
17180,1.484433951332493,47,2010-09-10 21:09:16.669912,7,Sales,Medium,0,1
14684,1.5396059556564028,64,2009-02-26 21:09:16.669923,16,Sales,Medium,1,0
71825,3.2270052885173692,64,2011-08-14 21:09:16.669935,10,Production,Low,2,0
34112,2.165737771906751,45,2023-05-24 21:09:16.669945,13,Sales,Low,2,0
84297,0.6717468114837227,48,2004-10-16 21:09:16.669956,2,HR,Low,1,0
23108,0.029615295631263416,26,2022-10-14 21:09:16.669966,0,Tech,Low,0,0
77682,0.14838682032833728,65,2012-03-08 21:09:16.669977,35,Sales,Low,2,0
68685,4.337581735495305,19,2015-06-29 21:09:16.669989,0,Tech,Medium,0,0
56362,2.2891360569023584,64,2022-07-25 21:09:16.670001,11,Tech,Low,3,0
91455,3.2871360199653883,62,2008-06-09 21:09:16.670012,40,HR,High,1,0
69323,4.64518748064416,18,2011-10-24 21:09:16.670023,0,Sales,Low,0,0
92965,0.6313992703817689,19,2012-05-10 21:09:16.670036,1,Sales,Medium,1,0
45034,2.238079476911218,65,2006-10-04 21:09:16.670048,26,HR,Medium,1,0
33895,2.6953369843932395,45,2009-03-29 21:09:16.670059,27,Sales,Medium,1,1
53300,4.207674536168882,53,2019-04-26 21:09:16.670071,29,Sales,Medium,3,0
62968,4.968592123108143,40,2007-10-02 21:09:16.670083,4,R&D,Medium,0,0
57909,3.558392433289121,37,2020-05-20 21:09:16.670095,9,Sales,Medium,0,0
27308,3.209170514967776,50,2015-05-31 21:09:16.670105,18,HR,Low,0,0
62923,4.601562646869473,47,2017-09-22 21:09:16.670117,26,Sales,Medium,2,1
54616,4.186904564750565,55,2004-11-19 21:09:16.670130,17,Production,High,0,0
69762,4.325220822722874,42,2008-02-03 21:09:16.670152,4,HR,Low,0,1
91968,0.013528623351837243,65,2011-10-03 21:09:16.670170,2,Tech,Low,0,0
79190,2.572160457682584,33,2011-03-27 21:09:16.670182,1,Tech,Medium,1,0
10491,3.913642836926608,55,2008-01-23 21:09:16.670193,20,Management,High,1,0
74160,0.9072856123784978,64,2004-08-08 21:09:16.670204,13,Production,Medium,1,0
10655,3.757261458015279,56,2008-11-16 21:09:16.670215,34,Sales,High,0,1
20399,0.045800758261898,24,2011-10-15 21:09:16.670227,1,Sales,Medium,1,0
35159,2.8758334556237197,61,2012-03-16 21:09:16.670239,39,Sales,Low,4,0
46909,4.2566405999667065,50,2019-07-24 21:09:16.670250,21,Production,Medium,1,0
80462,2.1567417911267315,51,2024-01-06 21:09:16.670262,8,Sales,Medium,0,0
48584,3.6972626385798546,34,2005-09-28 21:09:16.670274,15,Tech,Low,0,1
95273,2.651993349554347,57,2012-04-05 21:09:16.670285,18,Tech,Low,1,0
64101,3.2364548921014213,21,2008-01-11 21:09:16.670296,2,Tech,Low,1,0
46869,2.5833395793776166,30,2012-02-13 21:09:16.670307,11,Tech,High,0,0
82605,2.3791837163295004,43,2005-02-23 21:09:16.670319,23,Production,Low,0,0
51017,4.20813289806606,30,2018-05-03 21:09:16.670331,5,Sales,High,0,1
65229,0.4637159279453973,49,2022-02-05 21:09:16.670342,0,Tech,Low,1,0
92453,2.923256426755155,60,2012-02-16 21:09:16.670354,9,Tech,Low,1,0
50169,0.5740524389890095,29,2014-10-20 21:09:16.670365,7,Production,Low,0,0
37596,2.8140395582255078,31,2024-02-13 21:09:16.670376,6,Sales,Medium,1,0
90757,4.817980213408612,38,2013-01-30 21:09:16.670388,7,Tech,Low,0,1
36237,0.2854894550564935,50,2020-03-16 21:09:16.670399,21,Production,Medium,2,0
84506,2.1100340159819653,58,2012-09-07 21:09:16.670411,22,Sales,Medium,0,1
99260,4.009856001380402,20,2008-03-29 21:09:16.670422,1,Production,Medium,0,1
42982,1.8484578418515447,24,2020-09-29 21:09:16.670434,2,Sales,Low,2,0
80005,2.6015738373200055,32,2005-03-12 21:09:16.670446,0,Sales,High,1,1
73241,0.5735390344072411,24,2021-09-16 21:09:16.670457,4,Sales,Low,3,0
73168,1.115366376196959,60,2011-12-24 21:09:16.670468,25,Tech,Low,1,0
86518,3.4321260272538785,65,2020-10-16 21:09:16.670479,16,HR,Medium,1,0
61613,4.142937770072966,43,2015-01-17 21:09:16.670519,1,Sales,Low,1,0
