Employee ID,Satisfaction Level,Age,Start Date,Years of Experience,Department,Salary,Promotions,Resigned
11348,0.21022217397371978,62,2008-05-08 01:55:08.317975,13,Operations,44208,0,1
31423,1.2864730664399175,29,2021-08-02 01:55:08.317977,4,Operations,87134,2,0
75284,0.8765210723090433,45,2010-04-19 01:55:08.317979,16,Finance,48125,0,0
40113,4.65321830176338,22,2017-05-05 01:55:08.317980,2,Tech,76918,0,0
49461,1.8855370301133774,36,2010-02-22 01:55:08.317982,6,Finance,52786,1,0
90862,2.9223648320066378,25,2001-11-10 01:55:08.317984,1,HR,98364,0,0
55716,2.5147097541640524,61,2016-01-17 01:55:08.317986,34,HR,79766,0,1
65522,3.296024369887009,54,2014-08-11 01:55:08.317987,13,HR,100494,2,0
77223,1.3955801543294495,45,2012-12-21 01:55:08.317989,20,Sales,115994,1,0
24121,0.6038978967174408,61,1997-11-23 01:55:08.317991,16,Marketing,64989,1,1
76509,0.4072580303026657,60,2017-05-11 01:55:08.317993,6,Tech,94067,0,0
48564,0.9669848212565296,22,2006-05-19 01:55:08.317995,3,Marketing,35182,0,0
91939,2.4141477648430816,25,2006-10-29 01:55:08.317996,1,Sales,81774,0,1
93182,1.1801369305243141,65,2006-06-23 01:55:08.317998,29,Operations,92174,0,1
74529,2.1700103935404327,41,2020-01-29 01:55:08.318000,17,Tech,92658,0,1
80008,0.1465127651767223,37,2007-02-05 01:55:08.318001,7,Marketing,71964,0,1
33722,3.137755488472742,52,2014-08-26 01:55:08.318003,12,Tech,118089,1,0
24502,4.390807994340768,23,2015-08-25 01:55:08.318005,2,HR,40159,0,0
56832,0.23794969990455495,22,2019-05-19 01:55:08.318007,1,Marketing,97481,1,1
63736,1.0901988319941132,27,2010-01-14 01:55:08.318009,7,Tech,39715,0,0
84346,1.5888520452317119,45,2013-08-16 01:55:08.318010,22,Operations,59268,0,1
86053,1.4362028711491441,29,1995-09-04 01:55:08.318012,2,HR,72001,0,0
78640,0.20192577242802656,32,2004-02-24 01:55:08.318014,8,Operations,52705,0,1
76106,0.5328923737783792,20,2006-01-29 01:55:08.318016,0,HR,102200,0,0
72902,4.562308945107064,40,2006-10-01 01:55:08.318018,17,Marketing,104829,1,1
76228,3.5568090090930604,53,2002-06-21 01:55:08.318019,23,Finance,65867,0,0
36760,4.792190361210475,24,2001-10-20 01:55:08.318021,1,Sales,92309,2,0
22659,2.20231053467694,18,2009-03-01 01:55:08.318023,0,Marketing,96005,0,0
26264,4.395165678104498,25,2011-09-07 01:55:08.318025,1,Tech,96302,1,0
62371,4.082696037871289,44,2018-01-13 01:55:08.318026,20,Sales,120021,1,0
78423,4.374705277548797,39,1997-02-11 01:55:08.318028,4,Tech,83619,0,0
56274,0.1957708048472495,48,2016-12-07 01:55:08.318030,9,Tech,45027,2,1
68716,3.262578283948077,60,2002-02-16 01:55:08.318032,17,Finance,116440,0,0
22604,2.8331447122130173,56,2001-02-03 01:55:08.318033,7,Finance,102190,0,0
10618,2.726078790395608,28,2021-05-03 01:55:08.318035,1,Finance,75840,0,0
71733,2.5219198318748672,60,2008-01-28 01:55:08.318037,21,Sales,62778,0,0
12530,3.9798827207959695,38,2021-12-24 01:55:08.318039,8,Tech,111853,1,0
90708,4.840284632551671,32,2015-08-30 01:55:08.318040,4,Operations,46919,0,0
93768,4.144594162776907,45,2014-12-24 01:55:08.318042,22,Operations,141793,0,0
33176,4.351976867602787,55,2003-04-10 01:55:08.318044,26,Finance,70431,0,1
53916,2.4195135261957046,40,2014-07-03 01:55:08.318046,13,Sales,67860,1,0
27148,3.4530463513690424,44,2000-12-22 01:55:08.318048,19,Sales,54294,1,1
38177,2.0778216628886326,36,2016-09-23 01:55:08.318049,8,Finance,79184,2,0
64439,1.8014307219029535,62,1999-04-12 01:55:08.318051,6,Sales,79929,0,0
95589,4.476406993015934,33,1998-12-09 01:55:08.318053,7,Sales,41348,0,0
43017,4.526056287855342,29,2003-02-28 01:55:08.318055,8,Sales,54014,1,0
20254,3.411100961458631,40,2020-08-15 01:55:08.318056,10,HR,69657,0,0
59537,4.189210948013963,24,1998-06-22 01:55:08.318058,4,Finance,76184,0,1
71334,1.8018186746613702,63,2010-07-09 01:55:08.318060,3,Finance,84004,1,0
18619,2.1688031494641153,63,2002-09-27 01:55:08.318062,10,Sales,121364,0,0
77774,4.105081460161831,47,1997-09-02 01:55:08.318063,3,Tech,87576,1,0
17783,1.9902514013531376,33,2009-04-25 01:55:08.318065,11,Tech,84290,2,0
37125,0.1998380960458762,49,2013-01-13 01:55:08.318067,22,Marketing,56800,1,1
39117,1.766491745747265,58,2019-04-15 01:55:08.318069,26,Operations,81979,1,0
38178,1.9911515207339052,38,2005-11-17 01:55:08.318071,16,Sales,115561,0,0
61376,0.7731810016977075,21,2013-10-26 01:55:08.318072,1,Sales,39498,0,0
41463,1.720621424702402,24,2020-04-01 01:55:08.318074,0,Marketing,66773,0,0
99305,4.67211007500067,44,2004-06-02 01:55:08.318076,10,Finance,113080,1,0
48982,4.292665519508067,60,2009-10-21 01:55:08.318078,11,Finance,43706,0,0
11122,2.2296198050225238,23,1994-08-22 01:55:08.318079,0,Finance,92123,0,0
27888,3.549447849448591,37,2020-07-15 01:55:08.318081,7,Tech,38405,1,1
23644,0.7592498095094269,61,2018-05-10 01:55:08.318083,29,Tech,84421,1,0
17884,3.7627542965685876,61,2009-10-26 01:55:08.318085,29,HR,103248,1,0
61124,2.3789238498220495,29,2009-09-07 01:55:08.318086,9,Operations,127139,0,0
46938,3.612841060154495,31,2000-11-14 01:55:08.318088,2,Sales,56492,0,0
21043,3.2201162747159544,59,2000-07-01 01:55:08.318090,3,Tech,95086,0,0
64381,1.1638230397476161,51,2007-09-08 01:55:08.318092,23,Tech,71685,0,0
50011,4.173457858610469,61,2006-02-04 01:55:08.318093,25,Tech,58389,0,0
95822,2.8608831175839615,34,2009-09-17 01:55:08.318095,7,Tech,38280,1,0
49188,3.920987062568759,57,1997-04-10 01:55:08.318097,30,Finance,124014,0,1
95460,0.4699317276001541,37,2013-11-07 01:55:08.318099,17,Operations,97091,0,0
52114,3.076751696577568,19,2017-09-12 01:55:08.318101,0,Sales,36016,0,1
75998,1.4594200976050757,38,2013-09-05 01:55:08.318102,1,Tech,87965,2,1
68155,4.3044768378510305,29,2013-03-30 01:55:08.318104,10,Tech,97877,0,0
59143,4.7475298306372675,30,2016-05-24 01:55:08.318106,4,Tech,76092,0,0
33373,0.27913817804809005,18,2013-05-05 01:55:08.318108,0,Marketing,95307,1,1
59480,3.6214144822996115,35,2019-04-10 01:55:08.318109,0,Operations,99453,1,0
51856,0.5148890814052348,31,1994-06-05 01:55:08.318111,7,Sales,60550,1,1
59521,4.287536831940633,48,2003-05-01 01:55:08.318113,8,Tech,77149,0,0
81955,0.6226216609336344,41,2018-11-27 01:55:08.318115,19,Operations,49388,0,1
79366,0.9750343627461533,29,2020-04-13 01:55:08.318116,7,Operations,92659,0,0
28596,1.2581008110202474,42,1999-10-26 01:55:08.318118,14,Finance,131458,0,1
47653,3.6391634327970754,53,2016-01-05 01:55:08.318120,1,Finance,45986,1,0
96658,1.462672280291648,31,2022-04-05 01:55:08.318122,10,Finance,92079,1,1
21751,2.9804242970985233,35,1999-01-07 01:55:08.318124,6,Tech,79477,0,0
72706,2.85971333592385,41,2012-09-08 01:55:08.318125,20,Tech,115566,1,0
52792,2.0113080982210785,43,2005-09-03 01:55:08.318127,13,Finance,102778,0,1
74804,2.697447823123066,47,2007-06-29 01:55:08.318129,9,Finance,48488,0,0
90187,0.5909590688086513,21,2023-07-07 01:55:08.318131,1,Tech,34601,0,0
77495,4.380871258644397,57,2016-09-19 01:55:08.318132,16,Marketing,66558,0,0
28142,1.0353831985886246,46,2015-10-13 01:55:08.318134,0,HR,39468,0,0
80151,4.401133114067957,35,2008-05-23 01:55:08.318136,10,Finance,68534,2,1
66896,2.593687197274957,21,2018-03-09 01:55:08.318138,1,Tech,42892,0,0
85765,3.0696795890051964,50,1997-12-25 01:55:08.318139,15,Tech,74157,1,0
96454,1.2864851410449667,55,1995-08-27 01:55:08.318141,36,Finance,100639,2,1
58535,1.1116473152963935,62,2002-07-11 01:55:08.318143,7,Tech,123621,1,0
63040,2.453514839651339,19,2015-09-22 01:55:08.318145,0,Sales,85027,0,0
43816,1.3367969655743328,29,2005-11-09 01:55:08.318146,3,HR,40409,0,0
77180,2.1156951595894813,39,2007-09-01 01:55:08.318148,6,Sales,55229,0,1
29557,2.2010997266263015,43,2023-10-20 01:55:08.318150,9,Operations,96245,0,0
82092,1.3545866231564074,31,2013-04-11 01:55:08.318152,10,Marketing,86331,2,0
20329,1.4586499190346958,26,2005-02-02 01:55:08.318153,4,Operations,122132,0,1
68782,4.864547052479427,27,1996-10-24 01:55:08.318155,3,Sales,116136,1,0
29018,2.9372762477170813,24,2017-10-25 01:55:08.318157,2,Finance,36611,0,1
88272,4.1593731000906295,58,2023-05-29 01:55:08.318159,12,Operations,109724,2,0
83137,0.22871142399857491,64,2002-05-15 01:55:08.318160,30,HR,60777,0,1
17890,0.009623090184426308,37,2024-04-02 01:55:08.318162,3,Operations,56540,0,1
31458,2.5955119265138076,32,2001-03-10 01:55:08.318164,2,Finance,84497,1,0
14009,4.134026521185828,60,2019-08-20 01:55:08.318166,39,Marketing,156638,0,0
49971,3.0545941853993503,51,2019-10-12 01:55:08.318168,21,Sales,96672,0,0
28259,3.0941484316370893,41,2008-10-23 01:55:08.318169,15,Tech,92785,1,1
31562,0.6967920854915371,19,1995-08-24 01:55:08.318171,0,Sales,92269,1,0
63919,4.892837393300169,37,1999-11-26 01:55:08.318173,3,Finance,113730,0,0
61273,2.6485031271147648,30,1999-03-03 01:55:08.318175,1,Finance,44134,0,0
70501,0.5130091158668659,42,2004-01-22 01:55:08.318176,19,Tech,91647,0,1
97068,2.0709864737912573,53,2000-07-24 01:55:08.318178,24,Marketing,143373,0,0
17281,0.35985590354802144,20,2010-01-15 01:55:08.318180,0,HR,52976,1,1
43167,2.090701330347655,64,2019-05-29 01:55:08.318182,41,Tech,134016,0,1
14549,3.55780897869507,29,2012-09-23 01:55:08.318184,6,Tech,69532,0,0
59388,1.6176308423345853,50,2001-05-01 01:55:08.318185,13,Finance,50234,0,1
40376,1.565511311398287,45,1996-05-16 01:55:08.318187,12,Finance,55798,0,0
70636,2.5716961743765503,28,2018-05-29 01:55:08.318189,1,HR,42551,0,1
77308,2.49242973540586,34,1998-11-17 01:55:08.318191,15,Operations,73606,2,0
65853,2.335713426068512,57,2018-02-15 01:55:08.318192,2,Tech,67459,0,1
10712,2.584221735405742,31,2021-11-01 01:55:08.318194,6,Marketing,76960,1,0
47267,0.23979575227395356,48,2018-04-29 01:55:08.318196,20,Tech,97495,0,1
87812,2.371333598168879,22,2010-04-09 01:55:08.318198,3,Sales,65907,0,0
38751,4.96005375479825,64,2018-08-03 01:55:08.318199,38,Sales,144928,0,0
43704,3.8216778332580366,19,1999-09-19 01:55:08.318201,0,Tech,88773,2,0
52426,1.4378459291893608,56,1997-04-01 01:55:08.318203,3,Finance,102837,2,0
41384,3.3885697722315826,30,1999-02-04 01:55:08.318205,10,Sales,113176,0,1
86869,1.6495127882436356,37,2015-03-02 01:55:08.318207,3,Sales,99203,0,0
39818,0.9575706125806538,28,1995-05-27 01:55:08.318208,7,Finance,75311,0,1
44176,3.8677586421169097,31,1998-04-10 01:55:08.318210,8,Finance,88276,0,0
97972,1.047931695707578,59,1998-05-10 01:55:08.318212,7,Tech,123744,0,1
99977,4.293129837102491,21,2013-11-21 01:55:08.318214,1,Sales,66894,0,0
52421,1.902048078609813,64,2011-12-28 01:55:08.318215,37,Finance,69390,0,1
11452,3.784217095917692,20,2008-10-13 01:55:08.318217,0,Marketing,78747,2,0
48477,1.2979825637889297,28,2014-08-22 01:55:08.318219,3,Finance,82380,0,1
98752,3.2636760547629358,42,1994-08-16 01:55:08.318221,12,Sales,72760,1,0
40201,1.0626588518035773,40,2015-08-18 01:55:08.318223,9,Operations,52007,0,1
22186,0.10917238164412701,34,1997-12-27 01:55:08.318224,0,Sales,107731,1,0
95598,4.07302082856689,48,2006-06-06 01:55:08.318226,20,Sales,56944,2,0
62372,4.280813583096834,31,2015-09-21 01:55:08.318228,7,Finance,121460,0,0
77227,4.4028709769682015,64,2014-08-14 01:55:08.318230,17,Marketing,48520,0,0
68304,0.1814875265968613,35,2011-09-22 01:55:08.318231,5,Sales,78229,1,0
50206,3.804609107564248,20,2013-01-10 01:55:08.318233,0,Tech,67932,0,0
80343,4.179352044790087,62,2022-11-13 01:55:08.318235,29,Operations,81392,0,0
69006,1.558490651606899,52,1995-08-26 01:55:08.318237,9,Finance,128137,0,1
43898,2.352256494433551,56,2005-02-19 01:55:08.318238,13,HR,94660,1,0
59486,2.0395757480885695,36,1995-06-26 01:55:08.318240,14,Tech,89686,0,0
47233,2.200511694865406,40,2010-11-06 01:55:08.318242,6,Tech,70475,0,0
40819,4.233520943198973,48,2005-01-09 01:55:08.318244,10,Tech,44035,0,0
92949,2.089343757586794,41,2019-09-24 01:55:08.318246,22,Marketing,89719,0,0
57388,1.5118190156741447,34,1996-04-24 01:55:08.318248,15,Sales,128220,1,0
90268,0.6519159404355063,44,2014-09-13 01:55:08.318249,25,Tech,58040,0,1
61889,3.374196579452265,26,2000-08-26 01:55:08.318251,3,Tech,50581,1,0
57525,0.4210196685379691,49,2012-02-19 01:55:08.318253,21,Marketing,99352,0,1
13102,0.3059112843018652,31,2013-11-01 01:55:08.318255,5,HR,80768,1,0
27484,3.4078964358438144,39,2016-07-23 01:55:08.318256,19,Tech,114401,0,0
35721,3.4714447446909382,57,2009-07-06 01:55:08.318258,14,Tech,48829,1,0
25894,0.9954002326391459,31,2022-08-15 01:55:08.318260,1,Tech,47437,0,1
91287,4.785923197002109,54,2006-02-26 01:55:08.318262,28,Sales,113688,0,0
91382,3.939070010488184,31,2006-05-08 01:55:08.318263,9,Finance,42362,1,0
30385,3.4321402132725143,45,2022-05-06 01:55:08.318265,17,Sales,101964,0,1
83937,3.7717378467284286,61,1994-08-22 01:55:08.318267,13,Tech,95138,0,0
58794,2.059434924655144,57,2012-08-24 01:55:08.318269,8,Sales,54856,1,1
19126,2.2782124084296034,50,1996-04-30 01:55:08.318270,23,Sales,101575,0,0
36337,4.351074394018407,65,2021-07-24 01:55:08.318272,36,Finance,84587,0,0
58401,0.12709508265740077,39,1994-11-01 01:55:08.318274,18,Sales,81494,2,1
18913,4.012105776590225,57,1999-02-22 01:55:08.318276,28,HR,121865,1,0
65070,2.237842727348502,54,2012-01-10 01:55:08.318277,19,Operations,96545,0,0
99372,2.319842422507768,52,2002-09-08 01:55:08.318279,14,Tech,125555,0,0
52705,1.6284981552495204,62,1994-10-31 01:55:08.318281,39,Sales,114722,0,0
18081,3.0353601870450357,45,2003-08-10 01:55:08.318283,18,Tech,101990,0,0
10880,3.378366775672875,54,2013-10-31 01:55:08.318285,35,Marketing,95432,0,0
93129,0.8037682076469704,20,2000-08-12 01:55:08.318286,1,Tech,49777,0,0
62659,2.828584385340151,39,1999-09-03 01:55:08.318288,19,Sales,107661,1,0
20950,2.3245593134699076,63,1995-11-20 01:55:08.318290,20,Sales,72075,0,0
35857,3.909543344394173,55,2001-06-22 01:55:08.318292,35,Marketing,88446,1,0
93936,2.7264364624644086,56,2009-02-16 01:55:08.318293,27,Sales,75540,0,0
37805,2.1478660615372536,40,2020-12-12 01:55:08.318295,5,Tech,40210,1,0
71316,2.6446552919431947,23,1996-02-26 01:55:08.318297,4,Marketing,91417,0,0
46780,2.4528375293931983,31,2001-02-01 01:55:08.318299,6,Sales,44631,2,0
46887,4.675889268110488,39,2012-11-04 01:55:08.318300,12,Tech,106496,0,0
31273,1.5594387293762968,53,2006-06-09 01:55:08.318302,23,Sales,130491,0,0
21078,0.1867447693831925,37,2011-06-19 01:55:08.318304,2,Tech,65320,0,1
92658,3.309983770985356,59,2005-10-28 01:55:08.318306,28,Sales,89073,0,0
51728,3.0192156041641804,40,1999-08-24 01:55:08.318308,15,Finance,119645,0,1
82524,4.549846547941576,30,2019-03-18 01:55:08.318309,2,Finance,84080,2,0
26547,0.5873830868179936,61,2013-10-31 01:55:08.318311,3,HR,62809,0,0
21562,2.613228104525151,63,2008-09-27 01:55:08.318313,17,Sales,86873,1,0
55145,0.7538552501539381,62,1999-01-05 01:55:08.318315,21,HR,106323,0,0
43448,2.2785448485751743,26,2015-02-20 01:55:08.318317,7,HR,47983,0,0
62766,3.996848404912919,65,2022-10-26 01:55:08.318318,29,Tech,132833,1,1
66730,4.286940181387738,58,1996-07-07 01:55:08.318320,14,Operations,69303,0,0
93742,4.1693018016776175,23,2007-03-14 01:55:08.318322,2,Operations,79909,0,0
38101,2.737024167511428,63,1998-09-04 01:55:08.318324,8,Finance,87511,0,0
33087,3.169800617490546,45,2022-11-25 01:55:08.318325,19,Tech,123562,0,0
94670,2.75782268848034,24,1996-03-12 01:55:08.318327,3,Tech,94881,0,0
72238,2.80617889433963,36,2018-10-31 01:55:08.318329,0,Tech,31769,3,0
60265,4.425754442613622,48,2004-10-25 01:55:08.318331,24,HR,66452,2,0
52893,1.046364474345276,52,1995-08-19 01:55:08.318332,17,Sales,106852,0,1
10124,2.1938294020202243,46,2019-02-12 01:55:08.318334,3,Marketing,65334,1,0
71590,3.0503142511198837,64,2004-01-31 01:55:08.318336,27,Sales,59100,2,1
15860,3.826760742300004,61,2003-09-13 01:55:08.318338,6,Finance,71916,0,0
89523,3.8094486171281567,50,1999-04-15 01:55:08.318339,13,Sales,45515,0,0
27820,0.5862417765747074,60,1995-07-27 01:55:08.318341,39,Sales,123278,0,0
38792,1.1095498269112043,39,2022-05-14 01:55:08.318343,17,Operations,107838,0,0
42301,4.5575910690515835,20,1997-07-31 01:55:08.318345,1,Sales,32854,0,0
20917,1.7875964439848735,30,1994-12-24 01:55:08.318347,0,Finance,109533,0,1
53373,0.013563209641562768,57,2013-09-01 01:55:08.318348,38,Tech,108159,0,1
22532,0.998985342066584,30,1995-06-02 01:55:08.318350,1,Finance,79270,0,0
12608,4.847760488322296,57,2005-01-20 01:55:08.318352,5,Marketing,75452,1,0
83512,1.5487428314441183,57,2008-08-12 01:55:08.318354,25,HR,55258,0,0
23529,3.0685727444339346,30,2020-10-04 01:55:08.318355,2,Tech,97072,0,0
59651,3.6332495009438395,29,2019-01-01 01:55:08.318357,10,Tech,123801,0,0
12098,3.232914181370694,22,2017-05-07 01:55:08.318359,0,Tech,75858,1,0
84413,1.8878309337797101,30,2014-06-23 01:55:08.318361,3,Tech,92557,0,0
56532,2.1520755767968787,29,2021-04-15 01:55:08.318362,1,Tech,35051,0,0
58133,4.189926563258194,27,1998-06-24 01:55:08.318364,1,Sales,76631,1,0
55235,3.313925657089454,32,2014-04-03 01:55:08.318366,7,Finance,63527,1,0
40055,0.11717636635294404,19,2005-06-18 01:55:08.318368,0,HR,119856,1,0
78955,1.0172879276090518,55,2019-01-28 01:55:08.318369,29,Finance,142580,1,0
98307,1.4314896916829651,33,2023-03-17 01:55:08.318371,1,Operations,52551,0,1
38079,1.827433507815145,50,1994-10-27 01:55:08.318373,9,Tech,99694,0,1
54476,2.884468616973045,51,2008-09-19 01:55:08.318375,1,Tech,106920,0,0
17112,1.8325529818619335,42,2002-04-15 01:55:08.318377,10,Marketing,51228,1,0
71423,4.12505958194965,64,2016-02-15 01:55:08.318378,28,Operations,137797,1,0
59964,2.369177894185212,43,2003-06-18 01:55:08.318380,0,Finance,102652,1,1
96040,2.5108938352613253,65,2020-08-19 01:55:08.318382,16,Finance,95467,0,0
44330,2.1369459257332157,57,2002-02-15 01:55:08.318384,21,Operations,54838,0,1
43775,1.5523317519625657,31,1997-07-26 01:55:08.318386,10,Operations,102273,0,1
75163,3.6240005949236718,59,2010-07-23 01:55:08.318387,25,Finance,63264,0,0
41381,1.1478149332468384,32,1994-06-02 01:55:08.318389,7,Tech,39133,0,0
58262,3.4474490717574695,52,1998-07-16 01:55:08.318391,9,Finance,42089,0,0
11640,2.6485307481043217,55,1996-05-07 01:55:08.318393,7,Tech,67586,1,0
93859,0.511316172782933,48,2008-12-22 01:55:08.318394,22,Finance,120881,0,1
83269,0.08983623274994412,51,2014-06-22 01:55:08.318396,19,HR,80826,0,1
64849,0.8472181081908509,26,2010-02-17 01:55:08.318398,5,Finance,103972,2,0
41851,3.8051044284931654,24,2011-04-28 01:55:08.318400,0,Tech,50581,0,0
96418,1.9229878113594516,55,2020-07-11 01:55:08.318401,23,Finance,117798,1,0
98804,4.024382547945389,18,2000-10-27 01:55:08.318403,0,Tech,36428,1,0
85102,2.5095290763545237,40,2001-08-10 01:55:08.318405,21,HR,105103,0,0
92866,0.16373314162082542,31,2000-07-06 01:55:08.318407,6,Marketing,99584,1,0
88600,4.230491874011974,42,1998-09-12 01:55:08.318409,16,Sales,51842,0,0
57987,4.681317178166583,25,2010-09-13 01:55:08.318410,3,Finance,66022,0,0
41164,0.3710760115414313,57,2021-09-16 01:55:08.318412,1,Operations,114535,0,0
49921,1.041753340593072,23,2022-06-25 01:55:08.318414,1,Sales,114122,0,0
74097,3.577764601322163,32,1997-12-22 01:55:08.318416,9,Marketing,106103,1,0
16188,4.985877712806943,37,1997-02-07 01:55:08.318418,4,Tech,61412,0,0
50228,4.381518619084669,34,2003-04-12 01:55:08.318419,3,Tech,114821,1,0
78755,0.4947393049709714,49,1996-12-21 01:55:08.318421,4,Finance,87510,0,0
59017,3.036185471399571,23,2002-01-05 01:55:08.318423,4,Tech,67419,0,0
50337,3.3260185075756206,56,1995-05-06 01:55:08.318425,25,Sales,81298,1,0
83753,3.1541604396038054,45,2007-04-01 01:55:08.318426,14,Sales,79163,1,0
55138,2.8403013230586085,27,2002-12-25 01:55:08.318428,2,Sales,121101,0,0
44543,1.4610194927085696,26,2002-06-14 01:55:08.318430,6,Marketing,84454,0,0
19197,3.3425308353305554,54,2014-04-01 01:55:08.318432,14,Sales,109174,1,0
10920,3.6422563298076893,51,2000-08-13 01:55:08.318433,21,Sales,115531,0,0
97894,2.878831003279416,30,2014-07-02 01:55:08.318435,0,Marketing,32553,0,0
16075,2.4857776324238645,28,2014-04-13 01:55:08.318437,3,Finance,115170,2,0
20742,1.095152742518724,28,1994-12-13 01:55:08.318439,9,Finance,71388,3,0
25803,2.723620164995055,47,2001-01-12 01:55:08.318440,28,Marketing,110108,0,0
88108,0.6412523326788327,45,2015-04-28 01:55:08.318442,9,HR,45324,0,0
15923,0.36357995743888816,40,1994-06-12 01:55:08.318444,19,Tech,64490,1,0
72416,3.889255978455478,32,2015-10-01 01:55:08.318446,11,Tech,56409,1,0
84622,3.3813631614600927,63,2000-08-04 01:55:08.318448,0,Finance,48541,1,0
81811,3.245161050091838,28,2001-01-27 01:55:08.318449,8,Sales,68278,0,0
65346,4.640638622943781,30,2004-08-25 01:55:08.318451,7,Tech,113759,0,0
43967,1.903863581355395,45,1998-02-12 01:55:08.318453,25,Finance,144018,0,0
22472,1.9986601075387234,24,2010-09-05 01:55:08.318455,2,HR,42260,2,0
63924,2.0687345228662273,48,1997-10-21 01:55:08.318457,17,Finance,77099,0,0
43078,2.326415453382597,60,2008-04-07 01:55:08.318458,1,Sales,96257,0,0
40274,2.5642149460301678,39,2008-11-05 01:55:08.318460,19,Sales,101656,2,0
55767,3.8900871604508405,55,2004-12-24 01:55:08.318462,18,Marketing,63823,1,0
67736,1.0885165512934285,31,1997-04-14 01:55:08.318464,8,HR,126352,0,0
94590,2.1704221931473637,23,2014-04-19 01:55:08.318465,0,Tech,105385,0,0
91952,2.525636834382877,63,2019-06-12 01:55:08.318467,30,Tech,68132,2,1
22256,0.8455883674924963,48,2004-08-27 01:55:08.318469,25,HR,115171,0,0
78636,3.5097136064643926,20,1999-09-21 01:55:08.318471,1,Sales,81567,2,0
45203,0.2813537075568062,34,2024-03-22 01:55:08.318472,2,Sales,66134,0,1
14779,2.929562491904905,37,1998-07-04 01:55:08.318474,3,Marketing,110487,2,1
38851,1.010710801119259,24,2005-09-13 01:55:08.318476,2,Tech,112578,0,0
21147,0.0423413040045173,34,2019-05-16 01:55:08.318478,5,Finance,63664,1,1
53593,1.578858160590126,59,2010-07-26 01:55:08.318480,18,HR,90533,1,0
29482,2.1457034025670163,43,2016-03-02 01:55:08.318481,8,Operations,126195,0,0
44447,4.086505897743034,44,2007-05-15 01:55:08.318483,9,Tech,126942,0,0
25654,2.039228271507518,30,2015-08-27 01:55:08.318485,8,Sales,125892,0,0
21947,4.577177835847831,57,1998-07-29 01:55:08.318487,19,HR,133331,1,0
25399,4.212694000862122,22,2004-02-01 01:55:08.318488,0,Sales,60537,0,0
84547,0.9636880225290922,18,2002-11-20 01:55:08.318490,0,Operations,63759,0,1
38921,0.7785865656929952,34,2007-10-07 01:55:08.318492,1,Tech,94448,3,1
30142,1.2192101272230893,54,2021-09-15 01:55:08.318494,35,Operations,104892,0,1
35269,1.7984094662898364,33,2000-03-30 01:55:08.318495,9,Sales,104618,0,0
77893,2.917402842683141,35,2007-03-17 01:55:08.318497,3,Tech,113186,0,0
33994,0.6204075088008726,45,1998-09-05 01:55:08.318499,10,Finance,98107,0,1
71018,2.660206420804088,20,2003-12-31 01:55:08.318501,1,Sales,90399,0,1
62102,2.903866162550668,35,2012-06-21 01:55:08.318503,12,Sales,44492,0,0
77731,3.304451212883179,58,2000-07-11 01:55:08.318504,4,Marketing,85312,0,0
78905,2.7504602518705497,47,2023-06-26 01:55:08.318506,25,Finance,117055,0,0
13638,4.1258583522368815,49,2000-10-22 01:55:08.318508,10,Sales,47473,0,0
31161,3.2079522062442534,31,2011-07-02 01:55:08.318510,5,Finance,118834,0,0
71873,4.62275774032978,34,2022-10-05 01:55:08.318511,2,Tech,98643,1,0
12744,3.5046204997145596,36,2013-02-26 01:55:08.318513,1,HR,90143,0,0
49269,2.180551084258797,64,2007-04-06 01:55:08.318515,18,HR,105487,1,0
97647,1.0484228941474305,25,2000-08-01 01:55:08.318516,1,HR,51271,1,0
93253,0.052603541713784896,21,2013-02-07 01:55:08.318518,0,Sales,81255,1,1
57849,0.4520141878965117,41,2010-09-07 01:55:08.318520,10,Tech,78299,0,1
34542,0.9483787051594395,46,2013-03-15 01:55:08.318522,10,Finance,77577,4,0
24254,1.0822067619696747,64,1995-08-21 01:55:08.318524,12,HR,91772,1,0
18795,3.710220406752303,28,2002-12-13 01:55:08.318525,3,Marketing,39164,0,0
80330,1.9302789903458666,29,2011-12-22 01:55:08.318527,9,Tech,47821,0,1
82767,1.6226974113351518,31,2001-08-15 01:55:08.318529,9,Sales,78524,0,0
97534,0.26183776898463906,24,2017-10-20 01:55:08.318531,1,Tech,104003,1,0
26349,2.693302731613689,20,2003-02-02 01:55:08.318533,0,Finance,102526,0,0
15210,3.064544406702922,49,2007-11-28 01:55:08.318534,17,Finance,97728,0,0
12107,4.389287080026758,28,2012-01-13 01:55:08.318536,5,HR,119258,0,0
87983,2.514210284281293,19,2004-11-05 01:55:08.318538,0,Tech,51559,1,0
35899,0.03860080646511721,34,2016-02-01 01:55:08.318540,8,Sales,109798,1,1
40719,0.32639378878934866,59,1999-09-06 01:55:08.318541,6,Finance,119412,0,0
13727,1.3550266949402894,40,1998-11-12 01:55:08.318543,3,Finance,46712,0,1
20550,0.6959279179441696,50,2010-12-19 01:55:08.318545,28,Sales,63913,1,1
21762,3.8529370456974843,39,2006-01-15 01:55:08.318547,15,Tech,112902,0,0
77944,0.5392849056145482,62,2004-03-16 01:55:08.318548,1,Sales,83937,0,1
39640,0.8039174136918148,31,2016-12-17 01:55:08.318550,6,Sales,86814,1,0
77186,3.3339368183927416,59,2016-04-29 01:55:08.318552,0,Operations,94159,0,0
